PGM_SYS_ID,REGISTRY_ID,FACILITY_NAME,CITY,COUNTY_NAME,STATE,ZIP_CODE,EPA_REGION,AIR_POLLUTANT_CLASS_CODE,AIR_POLLUTANT_CLASS_DESC,AIR_OPERATING_STATUS_CODE,AIR_OPERATING_STATUS_DESC,CURRENT_HPV
GA0000001312100677,110007073772,QUALITY SCREEN PROCES,ATLANTA,FULTON,GA,303193199,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001310500049,110033177434,B & L ENTERPRISES - ELBERTON QUARRY,ELBERTON,ELBERT,GA,30567,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001377700096,110024415569,ARCHER WESTERN CONTRACTORS LTD,ATLANTA,FULTON,GA,30022,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001312100093,110038645400,DARLINGTON APTS,ATLANTA,FULTON,GA,30309,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100182,110000357612,ALLIED FOODS,1450 HILLS PLACE AVE.,ATLANTA,GA,303182821,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001313700017,110038646551,CHURCH PAVING CO,CLARKESVILLE,HABERSHAM,GA,30523,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001315300038,110000788942,PPG INDUSTRIES,801 VALLEY DR.,PERRY,GA,31069,0,,MAJ,Major Emissions,CLS,Permanently Closed
GA0000001306300029,110038660080,ARROWHEAD ALTERNATOR,LOVEJOY,CLAYTON,GA,30250,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001323300019,110000356515,ZARTIC LLC,CEDARTOWN,POLK,GA,30125,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900031,110012622037,SIEMENS ENERGY & AUTOMATION,2037 WEEMS RD NE,TUCKER,GA,30084,0,,MAJ,Major Emissions,CLS,Permanently Closed
GA0000001307100012,110038661141,COLQUITT CONST,MOULTRIE,COLQUITT,GA,31768,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001330300026,110038672344,ENGELHARD CORP,OCONEE,WASHINGTON,GA,31067,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305700072,110017780258,AUDLER'S AUTO BODY,6627 COMMERCE PARKWAY,WOODSTOCK,GA,30189,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001318500112,110005673949,LANGDALE FORD,VALDOSTA,LOWNDES,GA,31601,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306300139,110043682930,RIVERDALE COLLISION,6836 HWY. 85,RIVERDALE,GA,30274,0,,MIN,Minor Emissions,Operating,Operating
GA0000001308900398,110064734248,H.E.H. ALMAND AVENUE ASPHALT PLANT,ATLANTA,DEKALB,GA,30316,4,SMI,Synthetic Minor Emissions,OPR,Operating,Viol
GA0000001302100235,110064741739,WCR,2303 SEVENTH STREET,MACON,GA,31206,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001308500011,110067428634,BTD - GEORGIA,DAWSONVILLE,DAWSON,GA,30534,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001302100177,110007356770,O-N MINERALS (LUTTRELL) COMPANY,MACON,BIBB,GA,31202,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001331300049,110038654435,PHOENIX CARPET MILLS,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313900089,110001752247,THE CARPENTER SHOP,GAINESVILLE,HALL,GA,30507,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001330300045,110014448758,COBB EMC-SANDERSVILLE,SANDERSVILLE,WASHINGTON,GA,31082,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001323300004,110038643224,ROCKMART ASPHALT PROD,ROCKMART,POLK,GA,30153,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001327700054,110007087936,QUALITY GROWERS GIN AND PEANUT LLC,OMEGA,TIFT,GA,31775,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001330100013,110038672273,APAC GEORGIA,GA. HWY. 80,THOMPSON,GA,30828,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001377700120,110038455677,BIERLEIN PORTABLE CRUSHING PLANT,FITZGERALD,BEN HILL,GA,31750,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001302100032,110007355067,MACON IRON & PAPER STOCK CO INC,MACON,BIBB,GA,31202,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306300140,110043682949,SERVICE COLLISION CENTER (GEORGIA),1830 MOUNT ZION ROAD,MORROW,GA,30260,0,,MIN,Minor Emissions,Operating,Operating
GA0000001324700047,110021280781,JET CORR,1800B SARASOTA PKWY,CONYERS,GA,30013,0,,MAJ,Major Emissions,Operating,Operating
GA0000001308900100,110000499853,CHEVRON PRODUCTS CO.-DORAVILLE TERM.,DORAVILLE,DEKALB,GA,30360,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001321500162,110001419732,BLUE CIRCLE WILLIAMS BROTHERS,COLUMBUS,MUSCOGEE,GA,31909,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001307100030,110007073004,BCT GIN CO,QUITMAN,COLQUITT,GA,31643,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100025,110022447734,ARGOS READY MIX LLC (RED OAK),COLLEGE PARK,FULTON,GA,30337,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001303700006,110007084341,TRISTATE AMERICA,EAST MAXWELL STREET,ARLINGTON,GA,39813,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001329900010,110000360742,B & M WOOD PRODUCTS INC,MANOR,WARE,GA,31550,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308900098,110001420793,DEKALB CONCRETE PRODUCTS INC,DECATUR,DEKALB,GA,30032,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313900115,110000358201,MINCEY MARBLE MANUFACTURING,4321 BROWNS BRIDGE ROAD,GAINESVILLE,GA,30504,0,,MAJ,Major Emissions,Operating,Operating
GA0000001312100694,110000357685,NOVAMAX TECHNOLOGIES,NW,ATLANTA,GA,303188937,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001312100315,110000357845,W R GRACE & CO-CONN,ATLANTA,FULTON,GA,303362217,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001321700062,110022811233,NYLOBOARD,14187 INDUSTRIAL PARK BLVD,COVINGTON,GA,30014,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001313500224,110000528830,FLOWERS BAKERY OF SUWANEE LLC,SUWANEE,GWINNETT,GA,30024,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001308900268,110001388837,FLOWERS BAKING COMPANY OF TUCKER,5055 S ROYAL ATLANTA DR,TUCKER,GA,30084,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001329900031,110007087348,JAMES CO INC,WAYCROSS,WARE,GA,31501,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001325700039,110010339721,THE TIMKEN COMPANY,HAYES SITE,AVALON,GA,30577,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001325500062,110013330617,1888 MILLS,GRIFFIN,SPALDING,GA,30224,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309300035,110055580090,DOOLY COUNTY GIN,272 MCGOUGH ROAD,LILLY,GA,31051,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001312100828,110015656235,THERMOWOOD LLC,ATLANTA,FULTON,GA,30336,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001325700045,110022406369,DEWTEX INC.,EASTANOLLEE,STEPHENS,GA,30538,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
0400000013057EPA21,110031050010,HENNESSY HONDA OF WOODSTOCK,WOODSTOCK,CHEROKEE,GA,30189,4,MIN,Minor Emissions,OPR,Operating,No Viol
0400000013089EPA11,110031043485,SUPERIOR EPOXIES & COATINGS,2527 LANTRAC CT,DECATUR,GA,30035,0,POF,MIN,Minor Emissions,Operating,Operating
GA0000001331300128,110001426485,BEAULIEU FIBERS AMERI,DALTON,WHITFIELD,GA,30722,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001313540014,110007487754,PEACH STATE TRUCK CENTER,NORCROSS,GWINNETT,GA,30091,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308700044,110000788522,COLONIAL PIPELINE CO,BAINBRIDGE,DECATUR,GA,39819,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001324500062,110010559546,RESOLUTE FP AUGUSTA LLC,AUGUSTA,RICHMOND,GA,30906,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001305100074,110005708671,SHEARHOUSE LUMBER CO,POOLER,CHATHAM,GA,31322,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700175,110013600816,COBB EMC/ACWORTH STA,ACWORTH,COBB,GA,30101,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309900001,110056956664,GEORGIA-PACIFIC CEDAR SPRINGS LLC,CEDAR SPRINGS,EARLY,GA,39832,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001306700192,110017844788,ATLANTA COMMISSARY #1,SMYRNA,COBB,GA,30080,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001324500171,110012621252,PYROFLEX AUGUSTA LLC,AUGUSTA,RICHMOND,GA,30906,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001308900097,110012621779,NEW WINCUP HOLDINGS,4640 LEWIS ROAD,STONE MOUNTAIN,GA,30083,0,,MAJ,Major Emissions,Operating,Operating
0400000013035EPA35,110013645957,BJ'S WHOLESALE CLUB  #145,GEORGIA,UNDETERMINED,GA,30253,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001331300115,110038654603,GUESS BROTHERS LUMBER,3368 CRIDER RD.,DALTON,GA,30755,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001311700023,110002474518,SLEEVECO INC,CUMMING,FORSYTH,GA,30310,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313900056,110000765324,QUEBECOR WORLD DIRECT - OAKWOOD DIVISION,OAKWOOD,HALL,GA,30566,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001322900009,110038643171,SATILLA RURAL EMC-PAT,PATTERSON,PIERCE,GA,31557,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001323300026,110038643297,NOCKONWOOD COSCO,ARAGON,POLK,GA,30104,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001327700022,110038669937,BOWEN-MCCRANIE CO,TIFTON,TIFT,GA,31794,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309500091,110038645133,ALBANY COLD STORAGE,ALBANY,DOUGHERTY,GA,317075163,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001324700066,110043974679,GWINNETT AUTO MALL NO. 2 DBA STONECREST COLLISION,CONYERS,ROCKDALE,GA,30094,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700241,110042277229,MAACO AUTO PAINTING & BODY WORKS,MARIETTA,COBB,GA,30067,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100894,110032741914,ABRA AUTO BODY & GLASS - BUCKHEAD, N.E.,ATLANTA,GA,30305,0,,MIN,Minor Emissions,Operating,Operating
GA0000001313500283,110043323579,BUFORD COLLISION CENTER,BUFORD,GWINNETT,GA,30518,4,MIN,Minor Emissions,OPR,Operating,No Viol
0400000013017EPA14,110043682495,HARVEYS #2305,GEORGIA,UNDETERMINED,GA,31701,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001329500055,110043323864,ELITE CUSTOM PAINT & BODY,LAFAYETTE,WALKER,GA,30728,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001321500194,110043432997,SCOTT'S CUSTOM & RESTORATION,COLUMBUS,MUSCOGEE,GA,31907,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308900394,110002378187,PLANTATION PIPE LINE CO. - DORAVILLE TERMINAL,DORAVILLE,DEKALB,GA,30360,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001302900012,110064026771,ULTIMATE PEST CONTROL,ELLABELL,BRYAN,GA,31308,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305900088,110013454957,CII METHANE MANAGEMENT III,WINTERVILLE,CLARKE,GA,30683,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001331300123,110001425556,PLASTIC CREATIONS INC,DALTON,WHITFIELD,GA,30720,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001322300024,110020579836,LAFARGE BUILDING MATERIALS INC,HIRAM,PAULDING,GA,30141,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305100034,110007046712,COASTAL CHEMICAL CO,SAVANNAH,CHATHAM,GA,31401,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001309500056,110001421088,ALBANY OIL MILL,ALBANY,DOUGHERTY,GA,317052872,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001324500054,110000359683,WEYLCHEM AUGUSTA CORP.,AUGUSTA,RICHMOND,GA,309068807,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001303700012,110007248362,WARD WAREHOUSE,ARLINGTON,CALHOUN,GA,39813,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001318900025,110038040269,SOUTHEASTERN PRIMARY MINERALS - DEARING PLANT,DEARING,MCDUFFIE,GA,30808,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305100251,110005683929,SMITTY'S FRAME SHOP INC.,SAVANNAH,CHATHAM,GA,31408,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001307100065,110020496649,MILAC MANUFACTURING INC,MOULTRIE,COLQUITT,GA,31768,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001324500093,110001424593,CONAGRA FEED CO,AUGUSTA,RICHMOND,GA,309013718,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313900006,110007355842,HANSON AGGREGATES LLC - GAINESVILLE QUARRY,GAINESVILLE,HALL,GA,30503,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001324700001,110002378178,PIEDMONT MOULDING CO,CONYERS,ROCKDALE,GA,30012,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900143,110001389435,QG PRINTING CORP.,DORAVILLE,DEKALB,GA,30340,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001328500076,110001417949,CATERPILLAR INC,LAGRANGE,TROUP,GA,30241,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001306700135,110001751961,PACESETTER GRAPHIC SERVICE CORP,ACWORTH,COBB,GA,30101,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001321509980,110005674608,JAY DEE'S CLEANERS,COLUMBUS,MUSCOGEE,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001315100032,110001426298,LEWIS CUSTOM CABINETS,STOCKBRIDGE,HENRY,GA,30281,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001331300122,110000359148,BEAULIEU PLANT 560,DALTON,WHITFIELD,GA,30720,4,SMI,Synthetic Minor Emissions,TMP,Temporarily Closed,Viol
GA0000001305500013,110007084733,CHATTOOGA BLOCK & CONCRETE,TRION,CHATTOOGA,GA,30753,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001321100014,110000888228,DENON DIGITAL INDUSTRIES INC,MADISON,MORGAN,GA,30650,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900002,110001750784,MATTHEWS C W CONTRACTING CO INC PLT 58,LITHONIA,DEKALB,GA,30058,4,UNK,Emissions classification unknown,CLS,Permanently Closed,No Viol
GA0000001312700020,110000507808,INDUSTRIAL INSULATION GROUP,2100 LINE STREET,BRUNSWICK,GA,31520,0,,MIN,Minor Emissions,Operating,Operating
GA0000001309700047,110001420196,ALLIED READYMIX,6611 WEST BANKHEAD HWY,DOUGLASVILLE,GA,30134,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001309500010,110000360993,MILLERCOORS LLC,ALBANY,DOUGHERTY,GA,317052109,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001313100011,110007253042,BIG BEND AGRI-SERVICES INC,CAIRO,GRADY,GA,31728,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305500017,110001764289,SIGNATURE INTERIOR WO,SUMMERVILLE,CHATTOOGA,GA,30747,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001321509985,110007250134,SPECTOR'S CLEANERS,COLUMBUS,MUSCOGEE,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001312100034,110001421480,COLONY SQUARE,ATLANTA,FULTON,GA,30361,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001331300085,110001751836,LADY MADISON INC,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001312140002,110001760274,PIEDMONT & HOUSTON BP SERVICE,ATLANTA,FULTON,GA,30303,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001326700012,110015634731,MASCOT PECAN SHELLING,GLENNVILLE,TATTNALL,GA,30427,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001324540281,110001414933,MASTER LUBE,AUGUSTA,RICHMOND,GA,30909,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001324540283,110001414951,ACE AUTOMOTIVE,AUGUSTA,RICHMOND,GA,30909,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700084,110007255843,BROWN HUBERT W CABINE,AUSTELL,COBB,GA,301684307,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001324500156,110001426957,SOUTHERN CRUSHERS,916 MOLLY POND RD,AUGUSTA,GA,309013718,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001328500082,110000357060,MILLIKEN & CO. HILLSIDE COATING PLANT,LAGRANGE,TROUP,GA,30240,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001301900016,110013330582,DIXON GIN COMPANY,ENIGMA,BERRIEN,GA,31749,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001320500055,110055568933,GOLDEN PEANUT COMPANY - CAMILLA,N/A,MITCHELL,GA,31730,4,UNK,Emissions classification unknown,OPR,Operating,No Viol
GA0000001377700108,110028006262,ARCHER WESTERN CONTRACTORS LTD,N/A,UNDETERMINED,GA,0,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305100210,110001360312,DEAN FOREST ROAD LANDFILL,SAVANNAH,CHATHAM,GA,31405,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700191,110000356622,BRENNTAG MID-SOUTH IN,KENNESAW,COBB,GA,30144,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001304500065,110030744434,WAYNE DAVIS CONCRETE - CARROLLTON,CARROLLTON,CARROLL,GA,30117,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001311300005,110038646114,SIMPSON PROVISION CO,FAYETTEVILLE,FAYETTE,GA,30214,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100156,110001323595,STONE CONTAINER CORP,ATLANTA,FULTON,GA,303183648,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001316300006,110038669642,MARTIN CLIFF GIN CO,P. O. BOX 368,WRENS,GA,30833,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001302100174,110038670738,JOHNS MANVILLE (SCHULLER,600 GUY PAINE ROAD ,MACON,GA,31217,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001302500004,110038671791,OGLETHORPE POWER CORP,NAHUNTA,BRANTLEY,GA,31553,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306700149,110038665325,BELLSOUTH TELECOMMUNI,SE,SMYRNA,GA,30080,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001324500165,110038670845,JEFFERSON ENERGY COOP,AUGUSTA,RICHMOND,GA,30906,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001302100234,110064025754,FLINT EMC - KOHLS,MACON,BIBB,GA,31216,4,MIN,Minor Emissions,OPR,Operating,No Viol
04000GAEPA90,110070262483,MARTIN BROWER COMPANY (US FOODS),ATLANTA,FULTON,GA,30213,4,,,,,No Viol
GA0000001312100940,110069992951,UNIFIRST CORPORATION, SE,ATLANTA,GA,30354,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001301300002,110001328091,WINDER LUMBER CO,WINDER,BARROW,GA,30680,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308100063,110040492758,OWENS CORNING INSULATING SYSTEMS,3105 PATEVILLE ROAD,CORDELE,GA,31015,0,,MAJ,Major Emissions,CLS,Permanently Closed
GA0000001312900046,110038644839,GEORGIA DEPT OF TRANS,RESACA,GORDON,GA,30735,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900328,110020496462,DEKALB MEDICAL AT HILLANDALE,LITHONIA,DEKALB,GA,30058,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001318500105,110037594387,MARTINS FAMOUS PASTRY SHOPPE,1000 POTATO ROLL LANE,VALDOSTA,GA,31601,0,,MIN,Minor Emissions,Operating,Operating
GA0000001323700134,110005686757,HY-LITE PRODUCTS INC,EATONTON,PUTNAM,GA,31024,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001327700064,110001764163,S & S CABINETS INC,TIFTON,TIFT,GA,31794,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001309500110,110064026254,SABAL TRAIL TRANSMISSION,2604 W. OAKRIDGE DRIVE,ALBANY,GA,31721,0,,SMI,Synthetic Minor Emissions,CNS,Under Construction
GA0000001311700068,110024519065,TIMELESS ARCHITECTURAL REPRODUCTIONS,CUMMING,FORSYTH,GA,30041,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001312100528,110038646409,KEGLE CONSTRUCTION,HAPEVILLE,FULTON,GA,30354,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001317500077,110070262545,SME DUBLIN,EAST DUBLIN,LAURENS,GA,31027,4,MIN,Minor Emissions,PLN,Planned Facility,No Viol
GA0000001307700035,110001419849,ROYAL MOLDED PRODUCTS,NEWNAN,COWETA,GA,30263,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001321700002,110001971046,GUARDIAN AUTOMOTIVE,COVINGTON,NEWTON,GA,30014,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001331700017,110007088793,THOMSON CONSTRUCTION AND SUPPLY CO INC,WASHINGTON,WILKES,GA,30673,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001324700070,110064622993,QUIGG BRANCH WPCP,CONYERS,ROCKDALE,GA,30013,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100560,110064141780,BGS OF GEORGIA INC,ATLANTA,FULTON,GA,303184405,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
0400000013109EPA01,110030489825,NESMITH CHEVROLET,CLAXTON,EVANS,GA,30417,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001314300012,110007483696,IMTT BREMEN,BREMEN,HARALSON,GA,30110,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001307700049,110005690378,ALBION INDUSTRIES INC,NEWNAN,COWETA,GA,30263,4,SMI,Synthetic Minor Emissions,CNS,Under Construction,No Viol
GA0000001313500258,110040493132,STEELCRAFT MANUFACTURING,SUWANEE,GWINNETT,GA,30024,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001331300003,110001424174,SHAW INDUSTRIES GROUP INC. PLANT 80,DALTON,WHITFIELD,GA,30720,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001327500056,110001423807,SNIDER GENERAL TIRE INC,THOMASVILLE,THOMAS,GA,31792,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308900007,110001766606,ALLIED READYMIX,3305 E PONCE DE LEON,SCOTTDALE,GA,30079,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001325700003,110000788755,SNYDER BROS CO,TOCCOA,STEPHENS,GA,30577,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001324500133,110000359674,AKZO NOBEL PULP AND PERFORMANCE CHEMICALS INC.,AUGUSTA,RICHMOND,GA,30906,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700093,110000355963,STERIGENICS U.S. LLC,  SUITE 116,ATLANTA,GA,30339,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001316300027,110000789120,FULGHUM INDUSTRIES IN,WADLEY,JEFFERSON,GA,30477,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001313900083,110001752201,SUNDANCE PRODUCTS,GAINESVILLE,HALL,GA,30501,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001320740305,110001970216,KUBIA'S SERVICE CENTER,GEORGIA,UNDETERMINED,GA,31093,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001302100230,110007498369,LOWER POPLAR STREET WRF,MACON,BIBB,GA,31201,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001317500057,110000359843,EVANS CABINET CORP,DUBLIN,LAURENS,GA,31021,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001309700053,110002010118,CHIP N' NAILS CABINET,WINSTON,DOUGLAS,GA,30182,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001313500030,110064338480,BLUE CIRCLE WILLIAMS BROTHERS,NORCROSS,GWINNETT,GA,30071,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001305140912,110007090691,C&F AUTO REPAIR,606 MALL BLVD,SAVANNAH,GA,0,0,POF,NAP,Not applicable,Operating,Operating
GA0000001311300053,110020516912,GEORGIA MASONRY SUPPLY (GMS) BLOCK,TYRONE,FAYETTE,GA,30290,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001303300038,110057366773,SAM DONG GEORGIA,770 MILLS ROAD,WAYNESBORO,GA,30830,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001306700196,110037589115,ACTION ELECTRICAL CO. INC.,SMYRNA,COBB,GA,30080,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
